Name,ID,mordred_0,mordred_1,mordred_2,mordred_3,mordred_4,mordred_5,mordred_6,mordred_7,mordred_8,Yield
2CzBP,OPS29,-4.903375995606368,-4.19396334141331,-7.930312484292934,-4.900817833069151,4.395995991848861,10.029946212685276,-1.968675166001511,-6.390959364753387,-0.6199108375383793,2
2DMABP,OPS30,-20.672458716470068,13.956687015457415,4.389739293313496,12.029191291540856,-7.479345736357501,-6.9738827050473855,-2.4825026334094007,-4.78259302914408,5.702605638662357,0
2DPABP,OPS31,-6.191094358563641,1.302834248120369,-10.863717722933483,3.3520635114877195,0.2714783360853077,9.676429633695676,2.7122271417352266,1.470769470943456,1.6137462608919,47
2tBuDPABP,OPS32,15.77379969774572,24.285385129520748,0.0005437665866693,8.941714678857462,4.013229071976671,6.820658978125426,-3.0120563303038512,0.7928600570415028,-0.0542141921133617,51
2MeDPABP,OPS33,-0.2637936935908738,7.985392937663253,-5.15851880396138,6.093401808736729,-0.7099610614468898,4.577861892437785,3.320806576851749,-0.1681605278472324,0.2891715100176389,43
2ClDPABP,OPS34,-0.7351074082929682,-5.7551866352429375,-4.243127463559146,14.69665084284189,6.727605086734266,6.319740736941192,0.3812715369635031,-2.4646371963284017,2.579174430353276,47
2BrDPABP,OPS35,2.079864868726793,-8.890338509092498,-4.089899423102716,21.70443044463083,17.81108474884827,-1.7902283454460757,0.9159303014040464,-2.9522505694323096,0.5164384314325319,42
2PhDPABP,OPS36,15.47765882856168,2.898856314846,-13.219353668483086,4.99827465670922,4.481702501675907,17.368421862403068,3.678254124219144,-2.121021760062977,0.8279768796737565,58
2CzPN,OPS37,-4.094487082175987,-9.20303982950327,-2.715447336087464,-6.4652494575444655,-1.0203450699534744,-1.6093302459470165,-2.9317646598836005,-4.415649979482771,-0.9024537218065234,24
2tBuCzPN,OPS38,17.313451780129196,17.742109238634917,6.885243919247671,-3.2064765310322323,-0.6380085497735637,-6.4399504939172285,-6.478211650631404,-1.4034209148696777,-0.9250093857566564,56
2ClCzPN,OPS39,0.7004270842601426,-17.125749150456535,4.099750702952707,3.7329795037318014,4.815979505207739,-5.506402502878986,-4.6000041222439005,-6.882182334239352,0.2273684307541792,29
1tBuDPAN,OPS40,-7.306737889501112,21.350628562848964,-2.006992853330384,4.038228429672054,-0.1236036592140751,-7.467309999586133,-2.014705801745408,-0.3305380302941718,-1.102519084103212,0
PNZN,OPS41,-20.17371137018197,-3.186411292456719,-5.518736930039534,-3.4282951896238085,-3.968503608961817,-2.890397899254825,1.8972732851781096,-2.312151417223914,-2.399379601661946,3
biphenylPNZN,OPS42,3.5032288416007265,0.7228973938393728,-8.787900055196918,-1.1588450382789408,-0.1225263140625137,3.786681771773344,3.413039205928377,-4.105341037486991,-3.637391460821768,62
PTZN,OPS43,-19.794680840045523,-1.3981411575608562,-8.46041216550882,-2.600603484834603,2.3946081578534484,-6.942254096772479,2.1653088592529395,-3.270189074109952,-5.123405188117873,1
biphenylPTZN,OPS44,3.3399419973240065,1.835299536735368,-11.3752353458619,-0.1688239790523315,3.1637376053886346,2.173260273344568,3.608576210200559,-6.019640104508103,-6.064874911024212,76
CF3PTZN,OPS45,-1.060670415285963,-8.98109312796869,15.098298443309112,10.488737667019064,-3.314359375145564,15.365759664636128,-3.6017163805191017,-5.839351748051397,-11.230260920276011,49
2DPAB,OPS46,-12.54861492435738,3.2969739457057954,-13.524110360950855,0.9197350630453622,-1.5286972695111554,2.8117147465750425,4.592836077972319,3.1546022264092257,3.997524746787586,0
2DPAN,OPS47,-7.836204577005802,1.416131017957715,-12.027047737702055,-1.825306449736676,-3.4862241747533504,-0.4983561186213295,6.361844293875502,2.8536438009413967,0.1810294303134494,1
2tBuDPAN,OPS48,13.5491319468751,25.553711010671627,-0.5650538293128002,4.754717847881009,2.065219347387401,-0.9933540993644864,-1.6896099861433278,1.2850659262739832,-0.1915766326660922,1
2MeDPAN,OPS49,-1.960536154981486,8.529891163644079,-5.901496643333344,1.161048090067653,-3.558890405149503,-4.41467410134231,5.643896075526448,0.9502909715516398,-0.0331515885275407,1
2DPAA,OPS50,-3.1866777495359493,-0.7009428387634229,-11.265538422656718,-4.894770320201461,-5.29813549365901,-3.0808124917431927,7.547240683074429,4.091728504054677,-2.17439802576196,0
2tBuDPAA,OPS51,17.827374307434184,23.41299998036869,-0.3623894741491522,1.739432126484996,0.8443400030373702,-2.085981058902355,-1.2881666308626023,1.9383002952714197,-1.068774085525558,0
2MeDPAA,OPS52,2.5674886779192745,6.317601441822864,-5.667495179866236,-2.1165679470207843,-4.8172097447618025,-5.920645352220573,6.197188287072732,2.0753731530270074,-1.586545332118847,0
2OMeDPAA,OPS53,4.670658038667554,-0.6866079191768488,-0.1560483957605901,2.96925370400307,-8.761089450065015,1.2896351099358627,7.32020848094818,-7.230336587725016,9.586761563121245,0
3CzNB,OPS54,7.996363293651495,-11.624675035721143,-0.3009873437999698,-8.615900223829962,-0.9125532019370086,1.7100611052839794,-6.410825881498712,-0.845321307945262,-5.509694512396213,0
3DPANB,OPS55,6.190790742980452,-3.781223202449123,-3.802199375594685,1.1459636547198078,-6.440678380430784,0.7329367482722131,0.3231345612820639,11.415822203628055,-2.074986213645028,2
3MeDPANB,OPS56,13.77524034781072,5.246005732977444,1.9646434937370816,3.908984701368018,-5.148169297417245,-2.360212089813384,-0.6378217211403041,8.733192996790528,-0.8847124071788184,0
3BrDPANB,OPS57,15.8900012286253,-16.39013326498516,3.7806768999997313,21.776481569463638,16.69898276383151,-11.62851011975446,-0.638497755819261,6.995924091075484,-0.0333306777496922,8
2CzAQ,OPS58,-1.0795674900408816,-9.002295452218062,-2.906636993249765,-5.154930726062053,2.7599812963633368,8.123565976993307,-4.271437441682721,-6.630255024223114,-3.065903795576677,0
2DPAAQ,OPS59,-2.2323051985223348,-3.652741318267113,-5.416603404895769,1.971670598635299,-1.6530178690948163,7.398874164116249,0.5267171462876217,1.422579221176114,-1.1842578456581607,0
2DPASF,OPS60,-4.603405285186309,1.508578632139916,-6.901109679899007,8.153915916798303,3.25083924555473,10.699306270111837,0.7388636353142954,-1.2767846951908055,-3.121306988445639,0
2tBuDPASF,OPS61,17.106986137684235,24.08131915126291,2.6994983993976667,11.80616183516218,6.238560104121111,8.356053880380406,-4.813663319357757,-0.97925020584529,-3.602532465070569,1
2MeDPASF,OPS62,1.2089592101977855,8.104987778266464,-1.7683799143625274,9.920511258299992,2.183257634997089,6.107696355005162,1.2807283529965867,-2.4309307937705613,-3.946978382732675,0
CF3PhDPZ,OPS63,-11.309945099017993,-10.906093600096131,19.20862322679828,11.57640571756831,-6.85912001701516,21.372757743407096,-5.472546320250707,-3.381606859092104,-6.52220480240867,15
OMePhDPZ,OPS64,-12.691594862379969,0.1021495852780249,-1.244804825710513,1.6689085395595635,-5.952414730463385,0.1374942071736418,3.581917013790309,-4.951904768103588,6.495304633497577,1
NapDPZ,OPS65,-8.832353848864273,-0.3781025646570833,-8.562182049773217,-3.5262809111709483,-1.2993600570916588,-1.378475021900765,3.757365002882634,-1.3325705937593857,-3.11982551278837,10
3DPA2FBN,OPS66,7.806705387122863,-8.636154106314915,2.037997778891384,-2.252529818385709,-9.286703296022598,-2.804398364421364,3.3068591333318054,16.22876908939229,-1.440911561048547,65
5CzBN,OPS67,33.958280326566644,-12.997161752968283,-2.9003512861273126,-16.955370114912824,0.3840926367338715,-0.1666949406390663,-1.3065925986399054,-4.868114678832096,-3.29098381945006,79
2DPABz,OPS68,-5.138349061015861,-0.7561313145963076,-8.468906914456912,3.196334816722903,-0.1468993366022248,12.133281190855612,1.371032831159111,2.898925343113791,0.6663931926703769,0
DPABT,OPS69,-16.705747215500303,-0.7146740886865476,-10.704757130763866,0.9646666979979572,5.368294480985743,0.5323330359531235,0.2530802147217258,-4.716004919109034,0.8950986154703902,1
PhPNZ,OPS70,-25.80434297973069,-2.4109290733548066,-6.377468085085971,-3.562044354486588,-2.6942426403174364,-0.205304987368585,1.1609982631066251,0.531455114102721,1.6204703970039749,0
PhPTZ,OPS71,-25.38241945527908,-0.4889213428592834,-9.890210779668797,-2.5233742792090728,4.3330977580133,-4.595772245461728,1.2410759660616388,-1.009926195233514,-0.8955138069129512,0
ph_bPTZ,OPS72,-19.106900312112103,-0.7865823702682222,-8.158140478359245,-2.001450190133772,1.4996978564691748,-7.225350678410332,2.000654857907996,-2.56384162026861,-4.546802364550876,7
9_10_DPA,OPS73,-16.95720342969023,0.9354434005483104,-13.31190992706247,-8.987070421023033,-0.5619588236891261,-5.2843467915175735,-0.653754288268624,3.8966859865189702,0.3599784907962012,0
9_10_DAA,OPS74,-12.679416053162306,0.8297641826819127,-4.574920773634769,-1.2872519658419086,-3.941332373599409,-2.001301880749066,0.2136473541824671,-6.228547372509179,5.62317250699944,0
perylene,OPS75,-23.869521964969,-0.3152468272882015,-11.683264869045573,-12.139788493988014,5.093328703375007,-3.05859480798379,-6.002117786159657,2.311301918115969,3.2884268930873954,0
9_10_DCA,OPS76,-28.08854612952897,-6.395075383608296,-1.6772256684096696,-12.663670605121249,5.85461158907067,0.4970943226516846,-10.237540662418606,12.476797210613302,8.386201035111181,0
3_5_diMePh_PDI,OPS77,5.179428627018544,-2.717785033842944,10.730657433512103,-5.132912186442425,-0.6771845660036077,1.3096128393915825,-2.645515356150697,3.489877014126899,-12.501902026848,0
Ph_NDI,OPS78,-13.011888531827324,-13.199215722378318,9.012353512414892,-3.8217666193618935,-1.5638749140360275,8.651616484455786,-3.649025995326506,6.894776915361723,-7.459310311917902,9
Me_TAPB,OPS79,-7.325835025376481,16.341518477134535,-1.7486030135027937,7.552490079319066,-5.525134141756382,-6.946800800081361,3.2855034071467983,-7.061644691219284,8.27210797128523,0
Ph_TAPB,OPS80,13.661638189621206,3.58981603069324,-14.82075369068791,1.4515038157042368,1.072360198565692,10.995151192355102,9.471176940200625,0.5320089881583614,1.75390731308859,0
C_152,OPS81,-25.159756830999548,-6.19274394157734,39.04380001563763,13.872280389730854,-17.62623291611089,-2.9936742516322523,-6.00263731244186,3.4346096044414667,-1.8430161549427124,0
C_337,OPS82,-22.196874659070804,1.1813419932028408,11.70001083121467,-0.4349091215460195,-4.1393137155404816,-7.150230114430452,-6.568590216108883,-1.783393672103038,-5.548983592974751,0
C_498,OPS83,-19.56449235676402,3.1415579850603867,16.545724420372242,5.048850371127234,-3.6001458899357166,-6.506644274785703,-6.292483937635323,-2.575245734759965,-12.053381014421031,0
phenylfluorone,OPS84,-18.78205830538336,-11.480828267562805,9.99616915924097,3.0560192921281253,-11.974801242704816,-4.097057631881745,-10.64476749109702,-1.1886985238598964,0.1791228411545937,0
resorufin,OPS85,-28.446139133368504,-10.02979981869458,9.40315741104722,6.131784171804491,-10.024522927265268,-2.1765898863698143,-11.78992047802206,-0.166265105740879,3.534364319046688,0
9_fluorenone,OPS86,-35.20299510054415,-1.3803953698779496,-5.970851880127103,-10.251373058366156,13.096820762545422,11.183557669868286,-13.28228184588906,7.765637179519887,13.460784249243652,2
9_10_phenanthrenequinone,OPS87,-32.78233683753655,-5.64150332635772,0.9672160679346892,-8.343227046969794,6.183107362983977,6.618441013369845,-11.554937452631195,9.928530335904773,5.806557222728212,0
BTPM,OPS88,-13.367356853419135,-2.781299514390708,-3.030926169294845,5.78965565809701,-4.713684966057054,3.4674837691605656,-6.051092105718922,4.222333853642436,-2.2707649790203663,0
2_Cl_TXO,OPS89,-29.25854523743507,-9.01708762939446,1.3395784486485598,5.377529418124519,12.129933559977326,-6.664228685774603,-10.2516148930945,-0.7181138309580193,1.2508817092899882,1
anthraquinone,OPS90,-32.77119073227814,-4.888087556320778,-0.1609599711596012,-5.665316418913878,3.975841435614132,8.256040752470254,-9.307963969244256,10.13547167618131,7.237626114679284,0
Me_bodipy,OPS91,-30.417801282552546,9.118489536096616,34.055794376759,-14.856881489590029,17.808735443756895,9.2716332768576,15.649748178704838,1.4152401894403148,3.1396805627390467,0
Et_bodipy,OPS92,-22.703846118796623,12.564012033432622,32.18708058088834,-14.214537303300135,13.481752713932613,2.1516364933287666,18.66923324463801,0.3993551445558708,-0.6179711998543703,0
CN_bodipy,OPS93,-24.771383450517256,6.171568499151551,38.13289736764918,-14.07549112866592,9.375233245894428,-0.9201288892696686,20.245249026424663,3.014361087196322,0.5671555350301883,0
TPP+,OPS94,-19.270009706524903,2.727622104563024,-8.845935591720554,0.8161868187216078,-5.454503193167427,-7.087659454634142,1.3203842054111634,1.3048296118430156,-1.4241370571812562,1
Me_TPP+,OPS95,-14.207114114139852,10.892726625947738,-3.865287485928917,2.7663940291490765,-5.00789241668623,-9.766336646402994,-0.6545140648695245,-1.0705661605546326,-0.7023879212263393,2
OMe_TPP+,OPS96,-12.686654854974384,3.9931062289656616,1.9559271816454544,8.165557768494063,-8.863009786246474,-4.014734898259476,1.2489266023740972,-10.656299617650792,8.273839154362376,2
Acr+,OPS97,-30.69365469688896,8.31907064987058,-6.293447921095849,-2.3780447507467395,4.932240419956781,-2.01534670846394,-4.589518674499657,-6.8080610233942735,9.085978287477122,2
Acr+_Ph,OPS98,-23.277845477412782,4.048693466832905,-7.391531332763588,-6.5243058307415245,0.9780142066464944,-5.282356738719392,-0.4347313323368249,-2.9985043794479704,2.933754010190965,2
Acr+_Mes,OPS99,-18.427070857529912,11.198570175440398,-1.7321697560325915,-5.426086141920587,0.9365016069659218,-9.029567004667305,0.2494768537041731,-5.208727151712992,-0.2622795085564,1
3_6_tBu_10_ph_Acr+_Mes,OPS100,-0.975036623797459,19.685898500614584,1.899795815697508,-2.3223234611692494,-1.0526182376596631,-11.60162125597306,-0.0181337707481756,-0.7125253417815848,-4.589191740761176,2
